,track_id,genre_top
1433,37538,Experimental
1434,37592,Rock
1435,37725,Rock
1436,37727,Rock
1437,37730,Rock
1438,37731,Rock
1439,37779,Experimental
1440,37781,Experimental
1441,37784,Experimental
1442,37859,Rock
1443,37911,Instrumental
1444,37920,Electronic
1445,38312,Experimental
1446,38321,International
1447,38323,International
1448,38326,International
1449,38351,International
1450,38352,International
1451,38353,International
1452,38354,International
1453,38361,Folk
1454,38362,Folk
1455,38363,Folk
1456,38365,International
1457,38399,Folk
1458,38435,Rock
1459,38450,Experimental
1460,38522,Rock
1461,38557,Rock
1462,38560,International
1463,38775,International
1464,38776,International
1465,38777,International
1466,38778,International
1467,38779,International
1468,38780,International
1469,38781,International
1470,38782,International
1471,38783,International
1472,38784,International
1473,38785,International
1474,38817,International
1475,38818,International
1476,38819,International
1477,38820,International
1478,38821,International
1479,38822,International
1480,38823,International
1481,38824,International
1482,38825,International
1483,38826,International
1484,38827,International
1485,38828,International
1486,38829,International
1487,38830,International
1488,38833,International
1489,38834,International
1490,38847,Experimental
1491,38859,Experimental
1492,38878,Electronic
1493,38879,Experimental
1494,38880,Experimental
1495,38881,Experimental
1496,38882,Experimental
1497,38884,Experimental
1498,38886,Experimental
1499,38887,Experimental
1500,38888,Experimental
1501,38890,Experimental
1502,38891,Experimental
1503,38892,Experimental
1504,38893,Experimental
1505,38894,Experimental
1506,38895,Experimental
1507,38896,Experimental
1508,38898,Experimental
1509,38899,Experimental
1510,38900,Experimental
1511,38901,Experimental
1512,38902,Experimental
1513,38904,Experimental
1514,38905,Experimental
1515,38906,Experimental
1516,38907,Experimental
1517,38908,Experimental
1518,38910,Experimental
1519,38911,Experimental
1520,38912,Experimental
1521,38914,Experimental
1522,38955,Pop
1523,38961,Pop
1524,38964,Experimental
1525,38965,Experimental
1526,38966,Experimental
1527,38967,Experimental
1528,39188,Experimental
1529,39259,Experimental
1530,39278,Experimental
1531,39291,Electronic
1532,39298,Rock
1533,39316,Experimental
1534,39317,Experimental
1535,39318,Experimental
1536,39357,International
1537,39359,Rock
1538,39378,Experimental
1539,39484,Experimental
1540,39488,Folk
1541,39530,Pop
1542,39605,Electronic
1543,39607,Electronic
1544,39658,Pop
1545,39659,Pop
1546,39660,Pop
1547,39661,Pop
1548,39662,Pop
1549,39663,Pop
1550,39664,Pop
1551,39665,Pop
1552,39666,Pop
1553,39667,Pop
1554,39875,Experimental
1555,39900,Experimental
1556,39904,Experimental
1557,40121,Experimental
1558,40122,Experimental
1559,40123,Experimental
1560,40133,Rock
1561,40134,Rock
1562,40139,Rock
1563,40141,Rock
1564,40147,Experimental
1565,40161,Experimental
1566,40180,Experimental
1567,40182,Experimental
1568,40229,Folk
1569,40230,Folk
1570,40231,Folk
1571,40232,Folk
1572,40233,Folk
1573,40234,Folk
1574,40235,Folk
1575,40236,Folk
1576,40237,Folk
1577,40238,Folk
1578,40239,Folk
1579,40240,Folk
1580,40241,Folk
1581,40242,Folk
1582,40243,Folk
1583,40244,Folk
1584,40245,Folk
1585,40250,Instrumental
1586,40509,Experimental
1587,40525,Hip-Hop
1588,40541,Hip-Hop
1589,40542,Hip-Hop
1590,40598,Experimental
1591,40654,Instrumental
1592,40655,Instrumental
1593,40656,Instrumental
1594,40657,Instrumental
1595,40658,Instrumental
1596,40659,Instrumental
1597,40660,Instrumental
1598,40683,Electronic
1599,40725,Electronic
1600,40842,Electronic
1601,40843,Electronic
1602,40844,Electronic
1603,40845,Electronic
1604,40851,Electronic
1605,40903,Rock
1606,40908,Experimental
1607,40909,Experimental
1608,40938,Rock
1609,40940,Rock
1610,40984,Rock
1611,40985,Rock
1612,40986,Rock
1613,41018,International
1614,41019,International
1615,41020,International
1616,41054,Experimental
1617,41095,Rock
1618,41147,Electronic
1619,41191,Folk
1620,41192,Folk
1621,41310,Folk
1622,41381,Pop
1623,41568,Pop
1624,41570,Folk
1625,41573,Instrumental
1626,41605,Experimental
1627,41709,Experimental
1628,41714,Experimental
1629,41812,Rock
1630,41819,Pop
1631,41820,Pop
1632,41825,Pop
1633,41961,Rock
1634,41962,Rock
1635,41965,Rock
1636,41971,Instrumental
1637,41983,Instrumental
1638,42014,International
1639,42016,International
1640,42017,International
1641,42018,Electronic
1642,42019,Electronic
1643,42020,International
1644,42023,International
1645,42025,International
1646,42029,International
1647,42030,International
1648,42031,International
1649,42040,Hip-Hop
1650,42044,Rock
1651,42045,Hip-Hop
1652,42046,Hip-Hop
1653,42048,Pop
1654,42119,Experimental
1655,42126,Experimental
1656,42129,Experimental
1657,42135,Experimental
1658,42138,Experimental
1659,42139,Experimental
1660,42141,Experimental
1661,42146,Experimental
1662,42234,International
1663,42235,International
1664,42236,International
1665,42238,International
1666,42240,International
1667,42241,International
1668,42243,International
1669,42245,International
1670,42247,International
1671,42310,Rock
1672,42372,Electronic
1673,42373,Electronic
1674,42374,Electronic
1675,42375,Electronic
1676,42376,Electronic
1677,42377,Electronic
1678,42442,Rock
1679,42463,Folk
1680,42475,Rock
1681,42648,Folk
1682,42659,Folk
1683,42751,Pop
1684,42761,Rock
1685,42789,Rock
1686,42844,Rock
1687,42851,Rock
1688,42911,Pop
1689,42914,Pop
1690,42915,Pop
1691,42966,Experimental
1692,42984,Experimental
1693,43016,International
1694,43018,International
1695,43019,International
1696,43020,International
1697,43021,International
1698,43022,International
1699,43023,International
1700,43024,International
1701,43025,International
1702,43026,International
1703,43027,International
1704,43028,International
1705,43029,International
1706,43030,International
1707,43063,Experimental
1708,43172,International
1709,43173,International
1710,43516,International
1711,43517,International
1712,43518,International
1713,43519,International
1714,43520,International
1715,43521,International
1716,43533,International
1717,43534,International
1718,43535,International
1719,43536,International
1720,43585,International
1721,43586,International
1722,43587,International
1723,43588,International
1724,43589,International
1725,43590,International
1726,43592,International
1727,43593,International
1728,43594,International
1729,43595,International
1730,43596,International
1731,43598,International
1732,43599,International
1733,43600,International
1734,43608,Experimental
1735,43621,Folk
1736,43623,Folk
1737,43691,Experimental
1738,43695,International
1739,43696,International
1740,43697,International
1741,43698,International
1742,43699,International
1743,43761,Folk
1744,43765,International
1745,43766,International
1746,43767,International
1747,43768,International
1748,43773,Pop
1749,43796,Folk
1750,43842,Folk
1751,43843,Folk
1752,43844,Hip-Hop
1753,43856,Hip-Hop
1754,43857,Hip-Hop
1755,43858,Hip-Hop
1756,43859,Hip-Hop
1757,43860,Hip-Hop
1758,43861,Hip-Hop
1759,43863,Hip-Hop
1760,43865,Hip-Hop
1761,43866,Hip-Hop
1762,43867,Hip-Hop
1763,43868,Hip-Hop
1764,43869,Hip-Hop
1765,43883,Experimental
1766,43886,Experimental
1767,43899,Hip-Hop
1768,43911,Hip-Hop
1769,43962,Folk
1770,43965,Folk
1771,44092,Electronic
1772,44110,Experimental
1773,44169,Experimental
1774,44236,Hip-Hop
1775,44342,Experimental
1776,44347,Experimental
1777,44354,Experimental
1778,44355,Experimental
1779,44777,Folk
1780,44778,Experimental
1781,44779,Experimental
1782,44780,Experimental
1783,44781,Experimental
1784,44782,Experimental
1785,44791,Experimental
1786,44792,Experimental
1787,44793,Experimental
1788,44794,Experimental
1789,44795,Experimental
1790,44796,Experimental
1791,44797,Experimental
1792,44798,Experimental
1793,44799,Experimental
1794,44800,Experimental
1795,44801,Experimental
1796,44802,Experimental
1797,44803,Experimental
1798,44804,Experimental
1799,44805,Pop
1800,44806,Pop
1801,44809,Pop
1802,44820,International
1803,44821,International
1804,44822,International
1805,44823,International
1806,44848,Experimental
1807,44849,Experimental
1808,44850,Experimental
1809,44851,Experimental
1810,44853,Experimental
1811,44854,Experimental
1812,44917,Rock
1813,44918,Rock
1814,44946,International
1815,44947,International
1816,44948,International
1817,44949,International
1818,44950,International
1819,44951,International
1820,44952,International
1821,45055,Rock
1822,45099,Electronic
1823,45100,Electronic
1824,45101,Electronic
1825,45102,Electronic
1826,45103,Electronic
1827,45119,Pop
1828,45122,Pop
1829,45125,Pop
1830,45126,Pop
1831,45127,Pop
1832,45128,Pop
1833,45149,Electronic
1834,45150,Electronic
1835,45151,Electronic
1836,45152,Electronic
1837,45153,Electronic
1838,45154,Electronic
1839,45335,Pop
1840,45387,Instrumental
1841,45388,Instrumental
1842,45389,Instrumental
1843,45390,Instrumental
1844,45391,Instrumental
1845,45392,Instrumental
1846,45393,Instrumental
1847,45474,Rock
1848,45475,Rock
1849,45508,Electronic
1850,45513,Folk
1851,45514,Folk
1852,45515,Folk
1853,45516,Folk
1854,45517,Folk
1855,45518,Folk
1856,45519,Folk
1857,45520,Folk
1858,45521,Folk
1859,45522,Folk
1860,45523,Folk
1861,45934,Experimental
1862,45941,Experimental
1863,46024,Rock
1864,46043,Experimental
1865,46058,Experimental
1866,46068,Experimental
1867,46078,Hip-Hop
1868,46079,Experimental
1869,46157,Electronic
1870,46158,Electronic
1871,46159,Electronic
1872,46160,Electronic
1873,46161,Experimental
1874,46162,Experimental
1875,46238,Experimental
1876,46241,Experimental
1877,46525,Instrumental
1878,46611,Experimental
1879,46711,Experimental
1880,46717,Experimental
1881,46718,Experimental
1882,46720,Experimental
1883,46726,Hip-Hop
1884,46732,Pop
1885,46733,Pop
1886,46736,Pop
1887,46839,Pop
1888,46840,Pop
1889,46841,Pop
1890,46842,Pop
1891,46844,Pop
1892,46846,Pop
1893,46854,Pop
1894,46855,Pop
1895,46928,Pop
1896,46930,Pop
1897,47032,Rock
1898,47068,Electronic
1899,47069,Electronic
1900,47070,Electronic
1901,47071,Electronic
1902,47072,Electronic
1903,47073,Electronic
1904,47074,Electronic
1905,47075,Electronic
1906,47076,Electronic
1907,47077,Electronic
1908,47100,Pop
1909,47192,Experimental
1910,47193,Experimental
1911,47194,Experimental
1912,47195,Experimental
1913,47196,Experimental
1914,47197,Experimental
1915,47198,Experimental
1916,47199,Experimental
1917,47200,Experimental
1918,47201,Experimental
1919,47202,Experimental
1920,47260,Electronic
1921,47471,Rock
1922,47506,Folk
1923,47510,Rock
1924,47526,Rock
1925,47628,Folk
1926,47657,Electronic
1927,47658,Electronic
1928,47659,Electronic
1929,47660,Electronic
1930,47661,Folk
1931,47662,Folk
1932,47663,Folk
1933,47665,Pop
1934,47666,Pop
1935,47670,Pop
1936,47671,Pop
1937,47707,Experimental
1938,47826,Experimental
1939,47835,Pop
1940,47865,Folk
1941,47868,Folk
1942,47894,Pop
1943,47895,Pop
1944,47896,Pop
1945,47897,Pop
1946,47916,Rock
1947,47921,Rock
1948,48015,Rock
1949,48042,Experimental
1950,48043,Experimental
1951,48044,Experimental
1952,48046,Experimental
1953,48269,Experimental
1954,48293,Electronic
1955,48307,Experimental
1956,48317,Experimental
1957,48367,Rock
1958,48368,Rock
1959,48369,Rock
1960,48437,Electronic
1961,48439,Electronic
1962,48440,Electronic
1963,48442,Electronic
1964,48443,Electronic
1965,48444,Pop
1966,48446,Pop
1967,48450,Pop
1968,48452,Pop
1969,48453,Pop
1970,48454,Pop
1971,48456,Pop
1972,48457,Pop
1973,48462,Electronic
1974,48463,Electronic
1975,48464,Electronic
1976,48465,Electronic
1977,48466,Electronic
1978,48488,International
1979,48489,International
1980,48491,International
1981,48492,International
1982,48493,International
1983,48494,International
1984,48763,Rock
1985,48808,Folk
1986,48815,Folk
1987,48861,Experimental
1988,48862,Experimental
1989,48863,Experimental
1990,48864,Experimental
1991,48865,Experimental
1992,48931,Experimental
1993,48990,Rock
1994,48999,Rock
1995,49029,Folk
1996,49030,Folk
1997,49039,Pop
1998,49061,Experimental
1999,49062,Experimental
2000,49064,Experimental
2001,49066,Experimental
2002,49067,Experimental
2003,49068,Experimental
2004,49070,Experimental
2005,49071,Experimental
2006,49072,Experimental
2007,49073,Experimental
2008,49394,Experimental
2009,49401,Experimental
2010,49407,Experimental
2011,49408,Experimental
2012,49441,Rock
2013,49473,Pop
2014,49476,Hip-Hop
2015,49477,Pop
2016,49478,Hip-Hop
2017,49479,Hip-Hop
2018,49812,Rock
2019,49817,Rock
2020,49842,Folk
2021,49843,Folk
2022,49844,Folk
2023,49845,Folk
2024,49846,Folk
2025,49847,Folk
2026,49848,Folk
2027,49849,Folk
2028,49856,Folk
2029,49857,Folk
2030,50264,Hip-Hop
2031,50272,Pop
2032,50276,Folk
2033,50283,International
2034,50323,Folk
2035,50444,Rock
2036,50445,Rock
2037,50446,Rock
2038,50447,Rock
2039,50448,Rock
2040,50449,Rock
2041,50539,Rock
2042,50543,Rock
2043,50752,Rock
2044,50753,Rock
2045,50754,Rock
2046,50836,Experimental
2047,50952,Folk
2048,50955,Instrumental
2049,50956,Instrumental
2050,51004,International
2051,51005,International
2052,51006,International
2053,51111,Experimental
2054,51112,Experimental
2055,51113,Experimental
2056,51114,Experimental
2057,51115,Experimental
2058,51117,Experimental
2059,51118,Experimental
2060,51120,Pop
2061,51157,Experimental
2062,51158,Experimental
2063,51203,Experimental
2064,51260,Pop
2065,51261,Pop
2066,51262,Pop
2067,51263,Pop
2068,51265,Pop
2069,51267,Pop
2070,51268,Pop
2071,51269,Pop
2072,51271,Pop
2073,51272,Pop
2074,51273,Pop
2075,51274,Pop
2076,51275,Pop
2077,51276,Pop
2078,51278,Pop
2079,51291,Pop
2080,51292,Pop
2081,51301,Experimental
2082,51305,Experimental
2083,51333,Folk
2084,51479,Experimental
2085,51655,Folk
2086,51659,Folk
2087,51661,Folk
2088,51776,Instrumental
2089,51784,Electronic
2090,51785,Electronic
2091,51918,Folk
2092,51919,Folk
2093,51923,Electronic
2094,51954,Electronic
2095,51991,International
2096,51992,International
2097,51998,International
2098,51999,International
2099,52000,International
2100,52001,International
2101,52034,Pop
2102,52035,Pop
2103,52036,Pop
2104,52037,Pop
2105,52039,Pop
2106,52040,Pop
2107,52041,Pop
2108,52042,Pop
2109,52044,Pop
2110,52045,Pop
2111,52118,International
2112,52119,International
2113,52120,International
2114,52121,International
2115,52122,International
2116,52123,International
2117,52124,International
2118,52125,International
2119,52126,International
2120,52127,International
2121,52128,International
2122,52129,International
2123,52141,Experimental
2124,52375,Pop
2125,52380,Pop
2126,52389,Pop
2127,52393,Pop
2128,52409,Electronic
2129,52446,Instrumental
2130,52447,Instrumental
2131,52448,Instrumental
2132,52449,Instrumental
2133,52451,Instrumental
2134,52452,Instrumental
2135,52500,Folk
2136,52501,Folk
2137,52502,Folk
2138,52508,Folk
2139,52522,Rock
2140,52579,Hip-Hop
2141,52628,Electronic
2142,52629,Electronic
2143,52630,Electronic
2144,52631,Electronic
2145,52632,Electronic
2146,52633,Electronic
2147,52634,Electronic
2148,52635,Electronic
2149,52636,Electronic
2150,52637,Electronic
2151,52638,Electronic
2152,52639,Electronic
2153,52641,Electronic
2154,52642,Electronic
2155,52644,Electronic
2156,52645,Electronic
2157,52646,Electronic
2158,52647,Electronic
2159,52648,Electronic
2160,52649,Electronic
2161,52650,Electronic
2162,52859,Experimental
2163,52860,Experimental
2164,52861,Experimental
2165,52862,Experimental
2166,52945,Folk
2167,52946,Folk
2168,52947,Folk
2169,52948,Folk
2170,52950,Folk
2171,52951,Folk
2172,52953,Folk
2173,52954,Folk
2174,52955,Folk
2175,53152,International
2176,53154,International
2177,53156,International
2178,53157,International
2179,53158,International
2180,53159,International
2181,53160,International
2182,53228,Pop
2183,53229,Pop
2184,53299,International
2185,53300,International
2186,53301,International
2187,53302,International
2188,53379,Hip-Hop
2189,53381,Hip-Hop
2190,53457,Electronic
2191,53496,Electronic
2192,53576,Folk
2193,53578,Folk
2194,53586,Folk
2195,53587,Folk
2196,53588,Folk
2197,53589,Folk
2198,53591,Pop
2199,53592,Pop
2200,53675,Experimental
2201,53723,International
2202,53724,International
2203,53725,International
2204,53726,International
2205,53727,International
2206,53728,International
2207,53729,Experimental
2208,53807,Rock
2209,53862,Electronic
2210,53863,Electronic
2211,53937,Pop
2212,54019,Experimental
2213,54031,Pop
2214,54032,Pop
2215,54033,Pop
2216,54034,Pop
2217,54037,Pop
2218,54039,Pop
2219,54061,Folk
2220,54062,Folk
2221,54063,Folk
2222,54064,Folk
2223,54149,Instrumental
2224,54150,Instrumental
2225,54151,Instrumental
2226,54152,Instrumental
2227,54153,Instrumental
2228,54154,Instrumental
2229,54155,Instrumental
2230,54156,Instrumental
2231,54158,Instrumental
2232,54159,Instrumental
2233,54160,Instrumental
2234,54163,Rock
2235,54234,Pop
2236,54235,Pop
2237,54236,Pop
2238,54237,Pop
2239,54297,Folk
2240,54335,Electronic
2241,54365,Hip-Hop
2242,54376,Hip-Hop
2243,54433,International
2244,54436,International
2245,54437,International
2246,54438,International
2247,54442,International
2248,54443,International
2249,54463,International
2250,54464,International
2251,54465,International
2252,54466,International
2253,54467,International
2254,54468,International
2255,54469,International
2256,54470,International
2257,54475,International
2258,54476,International
2259,54479,International
2260,54480,International
2261,54481,International
2262,54482,International
2263,54496,Experimental
2264,54554,Experimental
2265,54568,International
2266,54570,International
2267,54576,International
2268,54578,International
2269,54580,International
2270,54621,Rock
2271,54623,Rock
2272,54624,Rock
2273,54625,Rock
2274,54626,Rock
2275,54662,Electronic
2276,54664,Pop
2277,54665,Pop
2278,54666,Pop
2279,54667,Pop
2280,54703,Folk
2281,54719,Electronic
2282,54735,Rock
2283,54753,Hip-Hop
2284,54874,Electronic
2285,54942,Rock
2286,55076,Pop
2287,55097,Hip-Hop
2288,55100,Hip-Hop
2289,55101,Hip-Hop
2290,55102,Hip-Hop
2291,55113,Hip-Hop
2292,55119,Hip-Hop
2293,55120,Hip-Hop
2294,55121,Hip-Hop
2295,55122,Hip-Hop
2296,55123,Hip-Hop
2297,55124,Hip-Hop
2298,55149,Electronic
2299,55183,Electronic
2300,55186,Electronic
2301,55231,International
2302,55232,International
2303,55233,International
2304,55234,International
2305,55235,International
2306,55236,International
2307,55237,International
2308,55238,International
2309,55240,International
2310,55241,International
2311,55242,International
2312,55285,Pop
2313,55286,Pop
2314,55287,Pop
2315,55288,Pop
2316,55289,Pop
2317,55290,Pop
2318,55291,Pop
2319,55292,Pop
2320,55293,Pop
2321,55294,Pop
2322,55295,Pop
2323,55402,Rock
2324,55430,Pop
2325,55436,Pop
2326,55437,Pop
2327,55480,Experimental
2328,55481,Experimental
2329,55549,Hip-Hop
2330,55572,Hip-Hop
2331,55709,Rock
2332,55710,Rock
2333,55711,Rock
2334,55712,Rock
2335,55713,Rock
2336,55714,Rock
2337,55715,Rock
2338,55716,Rock
2339,55717,Rock
2340,55718,Rock
2341,55719,Rock
2342,55782,Electronic
2343,55783,Electronic
2344,55786,Electronic
2345,55807,Electronic
2346,55808,Electronic
2347,55809,Electronic
2348,55810,Electronic
2349,55811,Electronic
2350,55826,International
2351,55827,International
2352,55828,International
2353,55830,International
2354,55831,International
2355,55832,International
2356,55833,International
2357,55900,Hip-Hop
2358,56010,Experimental
2359,56015,Experimental
2360,56020,Experimental
2361,56028,Electronic
2362,56029,Electronic
2363,56030,International
2364,56031,Experimental
2365,56033,Experimental
2366,56034,Electronic
2367,56036,Electronic
2368,56247,Pop
2369,56248,Pop
2370,56249,Pop
2371,56273,Pop
2372,56274,Pop
2373,56275,Pop
2374,56460,Pop
2375,56465,International
2376,56466,International
2377,56467,International
2378,56468,International
2379,56469,International
2380,56470,International
2381,56471,International
2382,56472,International
2383,56474,International
2384,56493,Hip-Hop
2385,56495,Hip-Hop
2386,56496,Hip-Hop
2387,56497,Hip-Hop
2388,56498,Hip-Hop
2389,56499,Hip-Hop
2390,56516,Folk
2391,56517,Folk
2392,56518,Folk
2393,56519,Folk
2394,56520,Folk
2395,56521,Folk
2396,56523,Electronic
2397,56552,Rock
2398,56559,Rock
2399,56639,Hip-Hop
2400,56640,Hip-Hop
2401,56641,Hip-Hop
2402,56645,Rock
2403,56646,Rock
2404,56648,Rock
2405,56649,Rock
2406,56650,Rock
2407,56651,Rock
2408,56686,International
2409,56687,International
2410,56688,International
2411,56689,International
2412,56690,International
2413,56691,International
2414,56692,International
2415,56693,International
2416,56694,International
2417,56695,International
2418,56696,International
2419,56795,Electronic
2420,56796,Electronic
2421,56797,Electronic
2422,56798,Electronic
2423,56799,Electronic
2424,56800,Electronic
2425,56801,Electronic
2426,56802,Electronic
2427,56803,Electronic
2428,56804,Electronic
2429,56805,Electronic
2430,56874,Electronic
2431,56888,Experimental
2432,56895,Pop
2433,56929,Rock
2434,57078,Pop
2435,57164,Folk
2436,57175,Folk
2437,57176,Folk
2438,57177,Folk
2439,57178,Pop
2440,57179,Pop
2441,57180,Pop
2442,57271,Experimental
2443,57272,Experimental
2444,57273,Experimental
2445,57274,Experimental
2446,57344,Experimental
2447,57360,Experimental
2448,57371,Instrumental
2449,57417,Electronic
2450,57418,Instrumental
2451,57435,Pop
2452,57437,Pop
2453,57439,Pop
2454,57440,Experimental
2455,57442,Experimental
2456,57500,Rock
2457,57540,Electronic
2458,57569,Rock
2459,57626,Experimental
2460,57627,Experimental
2461,57628,Experimental
2462,57629,Experimental
2463,57630,Experimental
2464,57639,Folk
2465,57640,Folk
2466,57648,Folk
2467,57658,Rock
2468,57661,Rock
2469,57662,Rock
2470,57663,Rock
2471,57665,International
2472,57691,International
2473,57697,International
2474,57819,Hip-Hop
2475,57820,Hip-Hop
2476,57821,Hip-Hop
2477,57822,Hip-Hop
2478,57823,Hip-Hop
2479,57891,Rock
2480,57892,Rock
2481,57936,Experimental
2482,57937,Experimental
2483,57938,Experimental
2484,57939,Experimental
2485,57943,Experimental
2486,57968,Rock
2487,58052,Experimental
2488,58053,Experimental
2489,58054,Experimental
2490,58060,Experimental
2491,58061,Experimental
2492,58063,Experimental
2493,58068,Experimental
2494,58070,Experimental
2495,58115,Pop
2496,58116,Pop
2497,58117,Pop
2498,58135,Folk
2499,58140,Folk
2500,58161,Pop
2501,58162,Pop
2502,58164,Pop
2503,58166,Pop
2504,58169,Pop
2505,58170,Pop
2506,58173,Pop
2507,58174,Pop
2508,58207,Hip-Hop
2509,58212,Hip-Hop
2510,58213,Hip-Hop
2511,58215,Hip-Hop
2512,58221,Rock
2513,58225,Rock
2514,58333,Rock
2515,58334,Rock
2516,58341,Electronic
2517,58474,Pop
2518,58539,Rock
2519,58540,Rock
2520,58541,Rock
2521,58542,Rock
2522,58543,Rock
2523,59078,Rock
2524,59373,Rock
2525,59374,Rock
2526,59443,Pop
2527,59445,Pop
2528,59446,Pop
2529,59448,Pop
2530,59449,Pop
2531,59451,Pop
2532,59454,Pop
2533,59561,Rock
2534,59562,Rock
2535,59581,International
2536,59653,International
2537,59654,International
2538,59656,International
2539,59657,International
2540,59658,International
2541,59659,International
2542,59660,International
2543,59663,International
2544,59664,International
2545,59666,International
2546,59667,International
2547,59669,International
2548,59671,International
2549,59673,International
2550,59675,International
2551,59676,International
2552,59677,International
2553,59678,International
2554,59679,International
2555,59680,International
2556,59681,International
2557,59682,International
2558,59683,International
2559,59684,International
2560,59685,International
2561,59686,International
2562,59687,International
2563,59688,International
2564,59695,International
2565,59702,International
2566,59706,International
2567,59707,International
2568,59708,International
2569,59709,International
2570,59710,International
2571,59711,International
2572,59718,International
2573,59719,International
2574,59720,International
2575,59721,International
2576,59723,International
2577,59724,International
2578,59725,International
2579,59726,International
2580,59727,International
2581,59823,Experimental
2582,59876,Rock
2583,59930,Experimental
2584,60037,International
2585,60038,International
2586,60041,International
2587,60042,International
2588,60045,International
2589,60048,International
2590,60074,Experimental
2591,60143,International
2592,60144,International
2593,60145,International
2594,60146,International
2595,60170,Folk
2596,60317,Experimental
2597,60331,Experimental
2598,60472,Hip-Hop
2599,60474,Hip-Hop
2600,60476,Hip-Hop
2601,60477,Hip-Hop
2602,60478,Hip-Hop
2603,60510,Hip-Hop
2604,60533,International
2605,60534,International
2606,60535,International
2607,60536,International
2608,60537,International
2609,60544,International
2610,60547,International
2611,60548,International
2612,60549,International
2613,60736,Rock
2614,60753,International
2615,60754,International
2616,60755,International
2617,60756,International
2618,60757,International
2619,60758,International
2620,60775,International
2621,60776,International
2622,60777,International
2623,60857,International
2624,60864,International
2625,60865,International
2626,60871,International
2627,60872,International
2628,60873,International
2629,60874,International
2630,60875,International
2631,60994,Experimental
2632,61006,Folk
2633,61007,Folk
2634,61008,Folk
2635,61010,Folk
2636,61011,Folk
2637,61012,Folk
2638,61013,Folk
2639,61159,Hip-Hop
2640,61160,Hip-Hop
2641,61161,Hip-Hop
2642,61172,Hip-Hop
2643,61174,Hip-Hop
2644,61175,Hip-Hop
2645,61452,Hip-Hop
2646,61453,Hip-Hop
2647,61491,Rock
2648,61492,Rock
2649,61493,Rock
2650,61587,Pop
2651,61589,Pop
2652,61591,Pop
2653,61592,Pop
2654,61668,Hip-Hop
2655,61670,Pop
2656,61679,Pop
2657,61734,Pop
2658,61736,Pop
2659,61742,Pop
2660,61814,Rock
2661,61820,Rock
2662,61821,Rock
2663,61884,Hip-Hop
2664,62001,Hip-Hop
2665,62003,Instrumental
2666,62005,Instrumental
2667,62007,Instrumental
2668,62163,Pop
2669,62164,Pop
2670,62165,Pop
2671,62180,Instrumental
2672,62183,International
2673,62184,International
2674,62185,International
2675,62186,International
2676,62187,International
2677,62188,International
2678,62189,International
2679,62190,International
2680,62191,International
2681,62192,International
2682,62193,International
2683,62194,International
2684,62195,International
2685,62196,International
2686,62337,Rock
2687,62426,Folk
2688,62436,Pop
2689,62445,Rock
2690,62446,Pop
2691,62448,Pop
2692,62449,Pop
2693,62450,Pop
2694,62452,Pop
2695,62458,Rock
2696,62525,International
2697,62526,International
2698,62527,International
2699,62528,International
2700,62529,International
2701,62531,International
2702,62532,International
2703,62533,International
2704,62534,International
2705,62586,Rock
2706,62589,International
2707,62591,International
2708,62592,International
2709,62594,International
2710,62595,International
2711,62596,International
2712,62655,Rock
2713,62671,Electronic
2714,62742,Pop
2715,62748,Pop
2716,62749,Pop
2717,62750,Pop
2718,62751,Pop
2719,62753,Pop
2720,63043,Rock
2721,63044,Rock
2722,63045,Rock
2723,63064,Electronic
2724,63065,Electronic
2725,63117,Rock
2726,63149,Experimental
2727,63159,Experimental
2728,63161,Experimental
2729,63191,Rock
2730,63208,Folk
2731,63224,Pop
2732,63226,Pop
2733,63250,Folk
2734,63251,Folk
2735,63252,Folk
2736,63253,Folk
2737,63255,Folk
2738,63257,Folk
2739,63258,Folk
2740,63287,Instrumental
2741,63289,Instrumental
2742,63290,Instrumental
2743,63291,Instrumental
2744,63292,Instrumental
2745,63456,Folk
2746,63457,Folk
2747,63470,Rock
2748,63471,Rock
2749,63472,Rock
2750,63626,Experimental
2751,63655,Electronic
2752,63733,Hip-Hop
2753,63747,Hip-Hop
2754,63755,Hip-Hop
2755,63757,Hip-Hop
2756,63770,Hip-Hop
2757,63789,Hip-Hop
2758,63803,Hip-Hop
2759,63804,Hip-Hop
2760,63805,Hip-Hop
2761,63874,Hip-Hop
2762,63900,Hip-Hop
2763,63908,Hip-Hop
2764,63922,Rock
2765,63936,Experimental
2766,63999,Pop
2767,64005,Pop
2768,64006,Pop
2769,64007,Pop
2770,64008,Pop
2771,64009,Pop
2772,64035,Rock
2773,64078,Experimental
2774,64079,Pop
2775,64091,Experimental
2776,64093,Experimental
2777,64247,Experimental
2778,64248,Experimental
2779,64249,Experimental
2780,64252,Experimental
2781,64253,Experimental
2782,64331,Electronic
2783,64332,Electronic
2784,64333,Electronic
2785,64334,Electronic
2786,64338,Hip-Hop
2787,64364,Pop
2788,64365,Pop
2789,64366,Pop
2790,64407,International
2791,64408,International
2792,64409,International
2793,64410,International
2794,64515,Hip-Hop
2795,64516,Hip-Hop
2796,64517,Hip-Hop
2797,64519,Hip-Hop
2798,64520,Hip-Hop
2799,64521,Hip-Hop
2800,64522,Hip-Hop
2801,64523,Hip-Hop
2802,64535,Electronic
2803,64536,Electronic
2804,64537,Electronic
2805,64538,Electronic
2806,64542,Electronic
2807,64553,Folk
2808,64556,Folk
2809,64567,Rock
